pt3ISO,TradeValue,rt3ISO,period,rgDesc
ESP,3296,ROU,2015,Export
ESP,608353,ROU,2010,Export
ESP,3646899,ROU,2005,Export
ESP,1287896,RUS,2015,Export
ESP,846518,RUS,2010,Export
ESP,1453,RUS,2005,Import
ESP,15113330,RUS,2005,Export
ESP,32533,SAU,2015,Import
ESP,11000,SGP,2015,Import
ESP,1464,SRB,2015,Export
ESP,17473,SVK,2015,Import
ESP,410,SVK,2010,Export
ESP,112798,SVK,2005,Export
ESP,2980,SVN,2015,Export
ESP,13152,SVN,2005,Export
ESP,37700127,SWE,2015,Export
ESP,71786164,SWE,2010,Export
ESP,4688,SWE,2005,Import
ESP,133787280,SWE,2005,Export
ESP,57691,TUN,2015,Import
ESP,34290,TUN,2010,Import
ESP,25934,TUN,2005,Import
ESP,92465,TUR,2015,Import
ESP,140782,TWN,2015,Import
ESP,1261,TWN,2005,Import
ESP,7674,TZA,2015,Export
ESP,13357,TZA,2010,Export
ESP,169781,UKR,2015,Export
ESP,54204,UKR,2010,Export
ESP,17425,UKR,2005,Import
ESP,303750,UKR,2005,Export
ESP,20760,URY,2015,Export
ESP,443346,URY,2010,Export
ESP,175139,URY,2005,Export
ESP,241764,USA,2015,Import
ESP,2831224,USA,2015,Export
ESP,4332427,USA,2010,Export
ESP,380325,USA,2005,Import
ESP,27820669,USA,2005,Export
ESP,7980,VEN,2005,Export
ESP,2178272,VNM,2015,Import
ESP,12760,YEM,2005,Import
ESP,87877,ZAF,2015,Export
ESP,5026,ZAF,2005,Export
EST,608417,ARE,2015,Import
EST,20601447,AUS,2015,Import
EST,25379942,AUS,2010,Import
EST,7515124,AUS,2005,Import
EST,2704600,AUT,2015,Import
EST,914776,AUT,2015,Export
EST,1803767,AUT,2010,Import
EST,158,AUT,2010,Export
EST,2302328,AUT,2005,Import
EST,4909,AZE,2015,Import
EST,7442503,BEL,2015,Import
EST,59349,BEL,2015,Export
EST,5185825,BEL,2010,Import
EST,2704347,BEL,2005,Import
EST,38623,BEL,2005,Export
EST,17514,BGD,2005,Import
EST,7554,BIH,2015,Import
EST,1873803,BIH,2015,Export
EST,4915100,BLR,2015,Export
EST,2400,BLR,2010,Import
EST,2201700,BLR,2010,Export
EST,1694800,BLR,2005,Export
EST,35984,BRA,2005,Export
EST,78,CAN,2015,Import
EST,191719,CAN,2015,Export
EST,64305,CAN,2010,Export
EST,63183,CAN,2005,Import
EST,16710,CHE,2015,Import
EST,26338,CHE,2010,Import
EST,52756,CHE,2005,Import
EST,2740112,CHN,2015,Import
EST,1772597,CHN,2010,Import
EST,2375579,CHN,2005,Import
EST,577494,CYP,2015,Import
EST,529413,CYP,2010,Import
EST,40930,CYP,2005,Import
EST,1949616,CZE,2015,Import
EST,2141314,CZE,2015,Export
EST,1750396,CZE,2010,Import
EST,54788,CZE,2010,Export
EST,38914,CZE,2005,Import
EST,14128863,DEU,2015,Import
EST,10541232,DEU,2015,Export
EST,14356189,DEU,2010,Import
EST,315354,DEU,2010,Export
EST,29850000,DEU,2005,Import
EST,171000,DEU,2005,Export
EST,7247684,DNK,2015,Import
EST,204500,DNK,2015,Export
EST,7181734,DNK,2010,Import
EST,524662,DNK,2010,Export
EST,8923316,DNK,2005,Import
EST,145227,DNK,2005,Export
EST,707993,DZA,2015,Import
EST,3022592,DZA,2010,Import
EST,333301,DZA,2005,Import
EST,11896400,EGY,2015,Import
EST,6595886,EGY,2010,Import
EST,4916299,EGY,2005,Import
EST,3076392,ESP,2015,Import
EST,2566253,ESP,2010,Import
EST,5112708,ESP,2005,Import
EST,12609,ESP,2005,Export
EST,14807,EST,2015,Import
EST,223662,EST,2005,Import
EST,6857842,FIN,2015,Import
EST,55366569,FIN,2015,Export
EST,13312862,FIN,2010,Import
EST,15897166,FIN,2010,Export
EST,10456527,FIN,2005,Import
EST,5811341,FIN,2005,Export
EST,9789289,FRA,2015,Import
EST,58604,FRA,2015,Export
EST,8492328,FRA,2010,Import
EST,124603,FRA,2010,Export
EST,11018037,FRA,2005,Import
EST,113226,FRA,2005,Export
EST,811618,FRO,2005,Import
EST,20818080,GBR,2015,Import
EST,573,GBR,2015,Export
EST,25848892,GBR,2010,Import
EST,57217809,GBR,2005,Import
EST,96643,GEO,2015,Import
EST,226218,GRC,2015,Import
EST,161549,GRC,2010,Import
EST,321108,GRC,2005,Import
EST,23350,HRV,2015,Import
EST,3872423,HUN,2015,Import
EST,1230000,HUN,2010,Import
EST,391000,HUN,2005,Import
EST,20617,IDN,2015,Import
EST,178894,IND,2015,Import
EST,88036,IND,2010,Import
EST,1681187,IRL,2015,Import
EST,926514,IRL,2010,Import
EST,6062915,IRL,2005,Import
EST,2480612,ISL,2015,Import
EST,5689791,ISL,2010,Import
EST,11519725,ISL,2005,Import
EST,399000,ISR,2015,Import
EST,750000,ISR,2010,Import
EST,89000,ISR,2005,Import
EST,6501279,ITA,2015,Import
EST,776468,ITA,2010,Import
EST,169421,ITA,2010,Export
EST,1721455,ITA,2005,Import
EST,1650757,JOR,2015,Import
EST,9433141,JPN,2015,Import
EST,7038552,JPN,2010,Import
EST,7016682,JPN,2005,Import
EST,15079,KAZ,2015,Import
EST,24762,KAZ,2010,Import
EST,65033,KAZ,2005,Import
EST,5613758,KOR,2015,Import
EST,605303,KOR,2010,Import
EST,1304364,KOR,2005,Import
EST,256968,LKA,2015,Import
EST,2379239,LTU,2015,Import
EST,7958099,LTU,2015,Export
EST,1552175,LTU,2010,Import
EST,6993661,LTU,2010,Export
EST,1233340,LTU,2005,Import
EST,279770,LTU,2005,Export
EST,2605,LUX,2015,Import
EST,254961,LUX,2010,Import
EST,32102763,LVA,2015,Import
EST,26684635,LVA,2015,Export
EST,11400585,LVA,2010,Import
EST,22998183,LVA,2010,Export
EST,4226348,LVA,2005,Import
EST,11461728,LVA,2005,Export
EST,451826,MAR,2015,Import
EST,481836,MAR,2005,Import
EST,436687,MAR,2010,Import
EST,14320,MYS,2005,Import
EST,26423,NCL,2015,Import
EST,85135,NCL,2010,Import
EST,16236140,NLD,2015,Import
EST,205433,NLD,2015,Export
EST,14957325,NLD,2010,Import
EST,61010,NLD,2010,Export
EST,16854898,NLD,2005,Import
EST,1813638,NOR,2015,Import
EST,138090,NOR,2015,Export
EST,3067963,NOR,2010,Import
EST,53802,NOR,2010,Export
EST,3190736,NOR,2005,Import
EST,173997,NOR,2005,Export
EST,226641,NZL,2015,Export
EST,37286,NZL,2005,Import
EST,4363983,POL,2015,Import
EST,704779,POL,2015,Export
EST,4482963,POL,2010,Import
EST,1442292,POL,2010,Export
EST,1460521,POL,2005,Import
EST,31823,POL,2005,Export
EST,1526526,PRT,2015,Import
EST,1128667,PRT,2010,Import
EST,204570,PRT,2005,Import
EST,8263,PRT,2005,Export
EST,36091,QAT,2015,Import
EST,42011,ROU,2015,Export
EST,62121,ROU,2010,Export
EST,1978,RUS,2015,Import
EST,93107373,RUS,2015,Export
EST,76134855,RUS,2010,Export
EST,14677,RUS,2005,Import
EST,66163893,RUS,2005,Export
EST,1222668,SAU,2015,Import
EST,90133,SAU,2010,Import
EST,60670,SRB,2015,Import
EST,4806,SRB,2005,Import
EST,21566,SVK,2015,Import
EST,95954,SVK,2010,Import
EST,288504,SVK,2005,Import
EST,27531,SVK,2005,Export
EST,46833,SVN,2015,Import
EST,217064,SVN,2010,Import
EST,22753,SVN,2005,Import
EST,18328623,SWE,2015,Import
EST,8105918,SWE,2015,Export
EST,14773814,SWE,2010,Import
EST,10889433,SWE,2010,Export
EST,2380566,SWE,2005,Import
EST,1852191,SWE,2005,Export
EST,571694,THA,2015,Import
EST,22748,THA,2010,Import
EST,139903,THA,2005,Import
EST,732499,TUN,2015,Import
EST,829466,TUN,2005,Import
EST,4110267,TUR,2015,Import
EST,924274,TUR,2010,Import
EST,66494,TUR,2005,Import
EST,903724,TWN,2015,Import
EST,432185,TWN,2010,Import
EST,1501675,TWN,2005,Import
EST,211505,UKR,2015,Export
EST,5887,UKR,2010,Import
EST,191386,UKR,2010,Export
EST,22282,UKR,2005,Import
EST,27620,UKR,2005,Export
EST,2007479,USA,2015,Import
EST,156094,USA,2015,Export
EST,279364,USA,2010,Import
EST,32764,USA,2010,Export
EST,18584425,USA,2005,Import
EST,23998,USA,2005,Export
EST,313635,VNM,2015,Import
EST,497090,VNM,2010,Import
EST,158753,YEM,2005,Import
EST,426113,ZAF,2015,Import
ETH,212704,ARE,2005,Export
ETH,3038,AUT,2015,Export
ETH,930927,AUT,2010,Export
ETH,39160,CHN,2010,Export
ETH,8274131,HRV,2015,Export
ETH,196039,ITA,2015,Export
ETH,263247,ITA,2010,Export
ETH,60,NLD,2015,Import
ETH,11429,NLD,2015,Export
ETH,53368,SWE,2015,Export
ETH,14754,SWE,2010,Export
ETH,499210,TUR,2015,Export
ETH,9670,TUR,2010,Export
ETH,4245,UKR,2015,Export
FIN,576534,ALB,2015,Import
FIN,2300648,ALB,2010,Import
FIN,828140,ALB,2005,Import
FIN,815051,ARE,2015,Import
FIN,152248,ARE,2005,Import
FIN,40874,ARG,2015,Import
FIN,15492,ARM,2015,Import
FIN,7737,ARM,2010,Import
FIN,12485879,AUS,2015,Import
FIN,7240016,AUS,2010,Import
FIN,4600,AUS,2010,Export
FIN,4374490,AUS,2005,Import
FIN,21415516,AUT,2015,Import
FIN,157,AUT,2015,Export
FIN,27418653,AUT,2010,Import
FIN,167167,AUT,2010,Export
FIN,17975138,AUT,2005,Import
FIN,4727,AUT,2005,Export
FIN,22634900,BEL,2015,Import
FIN,25560,BEL,2015,Export
FIN,30790081,BEL,2010,Import
FIN,38149,BEL,2010,Export
FIN,22689217,BEL,2005,Import
FIN,27838,BEL,2005,Export
FIN,97984,BGD,2005,Import
FIN,78224,BGR,2015,Import
FIN,8826,BGR,2015,Export
FIN,29179,BGR,2010,Import
FIN,121776,BGR,2005,Import
FIN,331300,BLR,2015,Export
FIN,2300,BLR,2010,Import
FIN,7200,BLR,2005,Export
FIN,260046,CAN,2015,Import
FIN,209410,CAN,2015,Export
FIN,11426,CAN,2010,Import
FIN,714597,CAN,2010,Export
FIN,604792,CAN,2005,Import
FIN,328116,CAN,2005,Export
FIN,12444144,CHE,2015,Import
FIN,8469,CHE,2015,Export
FIN,15422087,CHE,2010,Import
FIN,2384,CHE,2010,Export
FIN,15112836,CHE,2005,Import
FIN,252719,CHL,2010,Export
FIN,177614,CHL,2005,Export
FIN,156841455,CHN,2015,Import
FIN,17672241,CHN,2010,Import
FIN,15704281,CHN,2005,Import
FIN,109299,CPV,2015,Import
FIN,18488,CPV,2005,Import
FIN,2193625,CYP,2015,Import
FIN,5469806,CYP,2010,Import
FIN,2993394,CYP,2005,Import
FIN,1631462,CZE,2015,Import
FIN,3533,CZE,2015,Export
FIN,1974318,CZE,2010,Import
FIN,1110486,CZE,2005,Import
FIN,112789568,DEU,2015,Import
FIN,517944,DEU,2015,Export
FIN,107024885,DEU,2010,Import
FIN,393530,DEU,2010,Export
FIN,121196000,DEU,2005,Import
FIN,138000,DEU,2005,Export
FIN,25797864,DNK,2015,Import
FIN,81005,DNK,2015,Export
FIN,35885717,DNK,2010,Import
FIN,35621,DNK,2010,Export
FIN,76215929,DNK,2005,Import
FIN,518201,DNK,2005,Export
FIN,129902482,DZA,2015,Import
FIN,125832905,DZA,2010,Import
FIN,52904669,DZA,2005,Import
FIN,224787706,EGY,2015,Import
FIN,162445366,EGY,2010,Import
FIN,70076370,EGY,2005,Import
FIN,15916264,ESP,2015,Import
FIN,10895,ESP,2015,Export
FIN,33550037,ESP,2010,Import
FIN,67610477,ESP,2005,Import
FIN,54796759,EST,2015,Import
FIN,12319586,EST,2015,Export
FIN,19029139,EST,2010,Import
FIN,22594727,EST,2010,Export
FIN,5631753,EST,2005,Import
FIN,13966363,EST,2005,Export
FIN,111716118,FRA,2015,Import
FIN,12432,FRA,2015,Export
FIN,187568178,FRA,2010,Import
FIN,425505,FRA,2010,Export
FIN,194729964,FRA,2005,Import
FIN,333457,FRA,2005,Export
FIN,88864,FRO,2005,Import
FIN,225903796,GBR,2015,Import
FIN,318,GBR,2015,Export
FIN,203502899,GBR,2010,Import
FIN,289250765,GBR,2005,Import
FIN,15,GBR,2005,Export
FIN,62542,GEO,2015,Import
FIN,80707,GHA,2010,Export
FIN,7487820,GRC,2015,Import
FIN,16531642,GRC,2010,Import
FIN,21025625,GRC,2005,Import
FIN,61258,GRC,2005,Export
FIN,19351,HKG,2010,Import
FIN,140580,HKG,2005,Import
FIN,266717,HRV,2010,Import
FIN,155711,HRV,2005,Import
FIN,2033400,HUN,2015,Import
FIN,5937000,HUN,2010,Import
FIN,5347000,HUN,2005,Import
FIN,783168,IDN,2015,Import
FIN,523529,IDN,2010,Import
FIN,23603,IDN,2005,Import
FIN,105455,IND,2015,Import
FIN,33405,IND,2010,Import
FIN,18789,IND,2005,Import
FIN,6979232,IRL,2015,Import
FIN,4992969,IRL,2010,Import
FIN,31104521,IRL,2005,Import
FIN,69409,IRL,2005,Export
FIN,50549,IRN,2010,Import
FIN,2210118,ISL,2015,Import
FIN,3810578,ISL,2010,Import
FIN,2850010,ISL,2005,Import
FIN,58753000,ISR,2015,Import
FIN,43499000,ISR,2010,Import
FIN,42925000,ISR,2005,Import
FIN,33752468,ITA,2015,Import
FIN,348,ITA,2015,Export
FIN,42374767,ITA,2010,Import
FIN,57831,ITA,2010,Export
FIN,78024485,ITA,2005,Import
FIN,5240959,JOR,2015,Import
FIN,520985,JOR,2010,Import
FIN,218569247,JPN,2015,Import
FIN,199733418,JPN,2010,Import
FIN,302789364,JPN,2005,Import
FIN,44497,KAZ,2015,Import
FIN,129309,KAZ,2010,Import
FIN,1804,KAZ,2005,Import
FIN,21798494,KOR,2015,Import
FIN,3229320,KOR,2010,Import
FIN,1820921,KOR,2005,Import
FIN,13884,KWT,2015,Import
FIN,64324,LBY,2010,Import
FIN,84053,LKA,2015,Import
FIN,4766441,LTU,2015,Import
FIN,488456,LTU,2015,Export
FIN,2483906,LTU,2010,Import
FIN,76922,LTU,2010,Export
FIN,1529475,LTU,2005,Import
FIN,43662,LTU,2005,Export
FIN,14964,LUX,2015,Import
FIN,10964,LUX,2010,Import
FIN,20424,LUX,2005,Import
FIN,6470395,LVA,2015,Import
FIN,1794804,LVA,2015,Export
FIN,780049,LVA,2010,Import
FIN,4951315,LVA,2010,Export
FIN,356900,LVA,2005,Import
FIN,2438099,LVA,2005,Export
FIN,56552785,MAR,2015,Import
FIN,34613134,MAR,2005,Import
FIN,60627585,MAR,2010,Import
FIN,858,MKD,2015,Import
FIN,2610,MNE,2010,Import
FIN,82570,MUS,2015,Import
FIN,1480632,MYS,2015,Import
FIN,1156910,MYS,2005,Import
FIN,50442520,NLD,2015,Import
FIN,257461,NLD,2015,Export
FIN,53469586,NLD,2010,Import
FIN,291789,NLD,2010,Export
FIN,73804515,NLD,2005,Import
FIN,54721,NLD,2005,Export
FIN,12273697,NOR,2015,Import
FIN,15807738,NOR,2010,Import
FIN,936,NOR,2010,Export
FIN,24669616,NOR,2005,Import
FIN,101194,NOR,2005,Export
FIN,23552,NZL,2015,Import
FIN,526651,NZL,2015,Export
FIN,393429,NZL,2010,Export
FIN,60599,NZL,2005,Import
FIN,23635945,POL,2015,Import
FIN,9314876,POL,2010,Import
FIN,305665,POL,2010,Export
FIN,3212689,POL,2005,Import
FIN,4328,POL,2005,Export
FIN,2532036,PRT,2015,Import
FIN,2946039,PRT,2010,Import
FIN,1312370,PRT,2005,Import
FIN,18651,PYF,2015,Import
FIN,79,QAT,2015,Import
FIN,1171,QAT,2010,Import
FIN,347995,ROU,2015,Import
FIN,4396,ROU,2015,Export
FIN,1746,ROU,2010,Import
FIN,22996,ROU,2005,Import
FIN,1644636,RUS,2015,Import
FIN,55381297,RUS,2015,Export
FIN,2287120,RUS,2010,Import
FIN,99774758,RUS,2010,Export
FIN,298213,RUS,2005,Import
FIN,62589849,RUS,2005,Export
FIN,35891245,SAU,2015,Import
FIN,17695489,SAU,2010,Import
FIN,2571923,SAU,2005,Import
FIN,16952,SGP,2015,Import
FIN,3692,SRB,2015,Import
FIN,17579,SRB,2010,Import
FIN,2442,SRB,2005,Import
FIN,1624646,SVK,2015,Import
FIN,2145133,SVK,2010,Import
FIN,2367126,SVK,2005,Import
FIN,22964,SVK,2005,Export
FIN,1884,SVN,2015,Import
FIN,272738,SVN,2010,Import
FIN,347517,SVN,2005,Import
FIN,9877403,SWE,2015,Import
FIN,3106266,SWE,2015,Export
FIN,5540998,SWE,2010,Import
FIN,12921259,SWE,2010,Export
FIN,8160927,SWE,2005,Import
FIN,5187475,SWE,2005,Export
FIN,413585,THA,2015,Import
FIN,368812,THA,2010,Import
FIN,683438,THA,2005,Import
FIN,26577349,TUN,2015,Import
FIN,41334206,TUN,2010,Import
FIN,34296343,TUN,2005,Import
FIN,11076159,TUR,2015,Import
FIN,1861309,TUR,2010,Import
FIN,356775,TUR,2005,Import
FIN,5134232,TWN,2015,Import
FIN,1693516,TWN,2010,Import
FIN,2460607,TWN,2005,Import
FIN,48527,UKR,2015,Import
FIN,46239,UKR,2010,Import
FIN,4852,UKR,2010,Export
FIN,26128,UKR,2005,Import
FIN,2421746,USA,2015,Import
FIN,2084682,USA,2010,Import
FIN,50343,USA,2010,Export
FIN,16319630,USA,2005,Import
FIN,563426,USA,2005,Export
FIN,9002606,VNM,2015,Import
FIN,8612740,VNM,2010,Import
FIN,2592531,VNM,2005,Import
FIN,39262,YEM,2015,Import
FIN,25,ZAF,2015,Import
FIN,22772,ZAF,2005,Import
FJI,56633,AUS,2010,Import
FJI,6147,AUS,2010,Export
FJI,411470,AUS,2005,Import
FJI,21906,KIR,2005,Import
FJI,5578,KIR,2010,Import
FJI,151,KOR,2010,Import
FJI,7022,NCL,2015,Import
FJI,9881,NCL,2010,Import
FJI,65405,NCL,2005,Import
FJI,434660,NZL,2015,Import
FJI,739417,NZL,2015,Export
FJI,545193,NZL,2010,Import
FJI,105650,NZL,2010,Export
FJI,653836,NZL,2005,Import
FJI,1706259,NZL,2005,Export
FJI,43104,PYF,2010,Import
FJI,33702,PYF,2005,Import
FJI,46040,TUV,2005,Import
FJI,7312,USA,2005,Export
FJI,14837,VUT,2010,Import
FJI,86,VUT,2010,Export
FJI,10448,WLF,2005,Import
FLK,279671,GBR,2015,Export
FLK,13167,GBR,2010,Export
FLK,43939,GBR,2005,Export
FRA,13188,AND,2010,Import
FRA,38615,ARE,2015,Import
FRA,1001623,ARG,2010,Export
FRA,38541,ARM,2010,Export
FRA,4074,ATG,2005,Import
FRA,64220,AUS,2010,Export
FRA,273032,AUT,2015,Import
FRA,22705886,AUT,2015,Export
FRA,571820,AUT,2010,Import
FRA,21259324,AUT,2010,Export
FRA,308211,AUT,2005,Import
FRA,14543596,AUT,2005,Export
FRA,42714811,BEL,2015,Import
FRA,128439333,BEL,2015,Export
FRA,32668126,BEL,2010,Import
FRA,176600372,BEL,2010,Export
FRA,22999831,BEL,2005,Import
FRA,110269159,BEL,2005,Export
FRA,3275,BEN,2010,Export
FRA,2086,BEN,2005,Import
FRA,16847,BGR,2015,Import
FRA,16162,BGR,2015,Export
FRA,16310,BGR,2010,Import
FRA,201,BGR,2010,Export
FRA,6217,BGR,2005,Import
FRA,4846,BGR,2005,Export
FRA,327998,BIH,2015,Export
FRA,6514,BIH,2010,Export
FRA,52409,BIH,2005,Export
FRA,949400,BLR,2015,Export
FRA,464200,BLR,2010,Export
FRA,2684000,BLR,2005,Export
FRA,259837,BOL,2010,Export
FRA,1470735,BRA,2015,Export
FRA,3565089,BRA,2010,Export
FRA,3384402,BRA,2005,Export
FRA,10404724,CAN,2015,Export
FRA,13544,CAN,2010,Import
FRA,20296451,CAN,2010,Export
FRA,18516,CAN,2005,Import
FRA,17804346,CAN,2005,Export
FRA,3795467,CHE,2015,Import
FRA,13477509,CHE,2015,Export
FRA,5050585,CHE,2010,Import
FRA,16430206,CHE,2010,Export
FRA,3350598,CHE,2005,Import
FRA,9331035,CHE,2005,Export
FRA,138569,CHL,2010,Export
FRA,52003,CHN,2015,Import
FRA,238628,CHN,2010,Import
FRA,22288,CHN,2010,Export
FRA,272581,CHN,2005,Import
FRA,144785,CHN,2005,Export
FRA,487,CIV,2015,Import
FRA,118773,COM,2010,Import
FRA,4071,COM,2005,Import
FRA,1252,CPV,2015,Import
FRA,55,CPV,2010,Import
FRA,1405,CPV,2005,Import
FRA,156146,CUB,2005,Import
FRA,24597,CZE,2015,Import
FRA,2877064,CZE,2015,Export
FRA,80217,CZE,2010,Import
FRA,3888120,CZE,2010,Export
FRA,841698,CZE,2005,Export
FRA,6119553,DEU,2015,Import
FRA,176451369,DEU,2015,Export
FRA,5463725,DEU,2010,Import
FRA,257681282,DEU,2010,Export
FRA,21918000,DEU,2005,Import
FRA,217327000,DEU,2005,Export
FRA,15056,DMA,2005,Import
FRA,26637,DNK,2015,Import
FRA,573727,DNK,2015,Export
FRA,126984,DNK,2010,Import
FRA,1064064,DNK,2010,Export
FRA,954762,DNK,2005,Import
FRA,465078,DNK,2005,Export
FRA,12501197,DZA,2015,Import
FRA,12289685,DZA,2010,Import
FRA,8918316,DZA,2005,Import
FRA,4608,ECU,2015,Export
FRA,112149,EGY,2015,Import
FRA,28493,EGY,2010,Import
FRA,38140980,ESP,2015,Import
FRA,5012769,ESP,2015,Export
FRA,36842231,ESP,2010,Import
FRA,9530282,ESP,2010,Export
FRA,62714435,ESP,2005,Import
FRA,6885269,ESP,2005,Export
FRA,168074,EST,2015,Import
FRA,6755222,EST,2015,Export
FRA,217672,EST,2010,Import
FRA,6074744,EST,2010,Export
FRA,9154043,EST,2005,Export
FRA,3313,ETH,2010,Import
FRA,100799992,FIN,2015,Export
FRA,161954676,FIN,2010,Export
FRA,171325570,FIN,2005,Export
FRA,1957521,FRA,2015,Import
FRA,2882911,FRA,2010,Import
FRA,951869,FRA,2005,Import
FRA,1785655,GBR,2015,Import
FRA,657579,GBR,2015,Export
FRA,1572509,GBR,2010,Import
FRA,802435,GBR,2010,Export
FRA,5547636,GBR,2005,Import
FRA,1098,GBR,2005,Export
FRA,1386027,GHA,2010,Export
FRA,84284,GHA,2005,Export
FRA,482924,GRC,2010,Import
FRA,200923,GRC,2005,Import
FRA,13393,HND,2010,Export
FRA,16800,HND,2005,Export
FRA,40685,HRV,2015,Import
FRA,368083,HRV,2010,Export
FRA,181262,HRV,2005,Export
FRA,10000,HUN,2010,Export
FRA,229000,HUN,2005,Import
FRA,85370,IDN,2015,Import
FRA,28238,IDN,2010,Import
FRA,32025,IDN,2005,Import
FRA,282235,IND,2015,Import
FRA,61538,IND,2010,Import
FRA,1164722,IRL,2015,Import
FRA,43340,IRL,2010,Import
FRA,539994,IRL,2005,Import
FRA,58398,ISL,2005,Import
FRA,336000,ISR,2015,Import
FRA,637000,ISR,2005,Import
FRA,11962012,ITA,2015,Import
FRA,5098369,ITA,2015,Export
FRA,12779916,ITA,2010,Import
FRA,1579132,ITA,2010,Export
FRA,15226033,ITA,2005,Import
FRA,211820,ITA,2005,Export
FRA,53268,JAM,2015,Import
FRA,60476,JOR,2015,Import
FRA,202666,JPN,2015,Import
FRA,13032,JPN,2015,Export
FRA,187938,JPN,2010,Import
FRA,6967,JPN,2010,Export
FRA,954639,JPN,2005,Import
FRA,14960,KNA,2010,Import
FRA,278,KOR,2010,Export
FRA,5055,KOR,2005,Export
FRA,608345,LBN,2010,Import
FRA,23000,LBN,2005,Import
FRA,12377356,LTU,2015,Export
FRA,3913612,LTU,2010,Export
FRA,2108765,LTU,2005,Export
FRA,168781,LUX,2015,Import
FRA,260748,LUX,2015,Export
FRA,77135,LUX,2010,Import
FRA,364290,LUX,2010,Export
FRA,230993,LUX,2005,Import
FRA,825861,LUX,2005,Export
FRA,46431,LVA,2015,Import
FRA,15268033,LVA,2015,Export
FRA,93624,LVA,2010,Import
FRA,20300932,LVA,2010,Export
FRA,9629203,LVA,2005,Export
FRA,10279253,MAR,2015,Import
FRA,5532683,MAR,2005,Import
FRA,4798,MAR,2005,Export
FRA,9471224,MAR,2010,Import
FRA,641,MAR,2010,Export
FRA,16017,MDG,2015,Import
FRA,1978563,MDG,2015,Export
FRA,189,MDG,2010,Import
FRA,1485207,MDG,2010,Export
FRA,1952850,MDG,2005,Export
FRA,9837,MNE,2015,Export
FRA,35929,MNE,2010,Export
FRA,17848,MUS,2010,Import
FRA,16541,MUS,2005,Import
FRA,10869,MYS,2015,Import
FRA,8988,MYS,2010,Import
FRA,31501,MYS,2005,Import
FRA,529417,MYT,2005,Import
FRA,120233,NCL,2015,Import
FRA,403103,NCL,2010,Import
FRA,311425,NCL,2005,Import
FRA,12543184,NLD,2015,Import
FRA,3842916,NLD,2015,Export
FRA,385799,NLD,2010,Import
FRA,6884896,NLD,2010,Export
FRA,1511695,NLD,2005,Import
FRA,5244546,NLD,2005,Export
FRA,4631118,NOR,2015,Export
FRA,22168,NOR,2010,Import
FRA,5604533,NOR,2010,Export
FRA,224720,NOR,2005,Import
FRA,8477223,NOR,2005,Export
FRA,1197586,NZL,2015,Export
FRA,2179886,NZL,2010,Export
FRA,150524,NZL,2005,Export
FRA,55844,OMN,2015,Import
FRA,434144,PER,2005,Import
FRA,19776660,POL,2015,Export
FRA,965,POL,2010,Import
FRA,15532341,POL,2010,Export
FRA,83631,POL,2005,Import
FRA,8050896,POL,2005,Export
FRA,2547609,PRT,2015,Import
FRA,241069,PRT,2015,Export
FRA,5166587,PRT,2010,Import
FRA,962533,PRT,2010,Export
FRA,1648200,PRT,2005,Import
FRA,922519,PRT,2005,Export
FRA,112993,PYF,2015,Import
FRA,151933,PYF,2010,Import
FRA,125030,PYF,2005,Import
FRA,15338,QAT,2015,Import
FRA,6881,QAT,2005,Import
FRA,26193,QAT,2010,Import
FRA,127454,ROU,2015,Import
FRA,144843,ROU,2015,Export
FRA,42991,ROU,2010,Import
FRA,935443,ROU,2010,Export
FRA,63900,ROU,2005,Import
FRA,943201,ROU,2005,Export
FRA,48294692,RUS,2015,Export
FRA,792,RUS,2010,Import
FRA,81725561,RUS,2010,Export
FRA,66407255,RUS,2005,Export
FRA,63467,SAU,2015,Import
FRA,1097519,SEN,2015,Import
FRA,68772,SEN,2010,Import
FRA,10968,SEN,2005,Import
FRA,12125,SGP,2005,Export
FRA,15016,SRB,2015,Import
FRA,8276,SRB,2015,Export
FRA,41420,SRB,2010,Export
FRA,290,SRB,2005,Import
FRA,54600,SVK,2015,Export
FRA,217707,SVK,2010,Export
FRA,317858,SVK,2005,Export
FRA,3741,SVN,2015,Export
FRA,73515,SWE,2015,Import
FRA,70404753,SWE,2015,Export
FRA,147191143,SWE,2010,Export
FRA,31746,SWE,2005,Import
FRA,139927310,SWE,2005,Export
FRA,468,THA,2010,Import
FRA,393390,TUN,2015,Import
FRA,1380987,TUN,2010,Import
FRA,1545341,TUN,2005,Import
FRA,296,TUR,2010,Export
FRA,6244,TUR,2005,Import
FRA,1323,TUR,2005,Export
